0	1	2
3354E	245	1.1875
3354E	246	1.0
3354E	247	0.7352941176470589
3354E	248	1.0
3354E	249	1.0
3354E	250	0.8571428571428571
3354E	251	1.25
3354E	252	0.29310344827586204
3354E	253	0.8
3354E	254	0.6
3354E	255	1.8
3354E	256	0.5416666666666666
3354E	257	1.0
3354E	258	0.02857142857142857
3354E	259	1.0
3354E	260	3.3333333333333335
3354E	261	1.0
3354E	262	1.0
3354E	263	1.0
3354E	264	0.05970149253731343
3354E	265	1.0
3354E	266	5.818181818181818
3354E	267	0.18518518518518517
3354E	268	78.4
3354E	269	1.8
3354E	270	1.0
3354E	271	0.2
3354E	272	0.07692307692307693
3354E	273	2.6363636363636362
3354E	274	1.4
3354E	275	1.0
3354E	276	0.5
3354E	277	1.0
3354E	278	77.4
3354E	279	1.0
3354E	280	1.5
3354E	281	1.0
3354E	282	1.0
3354E	283	1.0
3354E	284	1.0
3354E	285	1.0
3354E	286	1.0
3354E	287	1.0
3354E	288	1.0
3354E	289	0.85
3354E	290	1.0
3354E	291	1.0
3354E	292	0.010526315789473684
3354E	293	1.0
3354E	294	1.0
3354E	295	0.019801980198019802
3354E	296	0.32786885245901637
3354E	297	1.0
3354E	298	0.020202020202020204
3354E	299	0.7333333333333333
3354E	300	1.0
3354E	301	0.02702702702702703
3354E	302	0.20689655172413793
3354E	303	1.0
3354E	304	1.0
3354E	305	7.125
3354E	306	1.0
3354E	307	0.29411764705882354
3354E	308	0.08235294117647059
3354E	309	1.0
3354E	310	0.023255813953488372
3354E	311	0.017241379310344827
3354E	312	0.3333333333333333
3354E	313	0.025806451612903226
3354E	314	1.0
3354E	315	1.0
3354E	316	0.125
3354E	317	0.016260162601626018
3354E	318	0.03529411764705882
3354E	319	0.16666666666666666
3354E	320	1.0
3354E	321	1.0
3354E	322	2.6
3354E	323	0.14772727272727273
3354E	324	0.7727272727272727
3354E	325	0.3755656108597285
3354E	326	0.68
3354E	327	0.19801980198019803
3354E	328	0.1568627450980392
3354E	329	0.6
3354E	330	1.0
3354E	331	0.4
3354E	332	0.5
3354E	333	0.375
3354E	334	0.03225806451612903
3354E	335	0.08620689655172414
3354E	336	0.022058823529411766
3354E	337	0.06666666666666667
3354E	338	3.7142857142857144
3354E	339	0.08414239482200647
3354E	340	1.0
3354E	341	1.0
3354E	342	1.0
3354E	343	0.08947368421052632
3354E	344	2.2222222222222223
3354E	345	1.0
3354E	346	0.6
3354E	347	0.2
3354E	348	0.2
3354E	349	3.0
3354E	350	0.13793103448275862
3354E	351	0.10204081632653061
3354E	352	0.06382978723404255
3354E	353	0.08333333333333333
3354E	354	0.18518518518518517
3354E	355	0.15384615384615385
3354E	356	0.06428571428571428
3354E	357	0.08391608391608392
3354E	358	0.1761006289308176
3354E	359	0.12162162162162163
3354E	360	0.10273972602739725
3354E	361	0.057971014492753624
3354E	362	0.11486486486486487
3354E	363	0.043795620437956206
3354E	364	0.17197452229299362
3354E	365	0.12666666666666668
3354E	366	0.16129032258064516
3354E	367	0.05755395683453238
3354E	368	0.13245033112582782
3354E	369	0.24260355029585798
3354E	370	0.28
3354E	371	0.7391304347826086
3354E	372	0.7727272727272727
3354E	373	2.0952380952380953
3354E	374	1.0
3354E	375	1.4901960784313726
3354E	376	8.833333333333334
3354E	377	4.25
3354E	378	2.380952380952381
3354E	379	1.0
3354E	380	1.4313725490196079
3354E	381	8.833333333333334
3354E	382	4.25
3354E	383	2.380952380952381
3354E	384	1.0
3354E	385	1.5098039215686274
3354E	386	8.833333333333334
3354E	387	4.25
3354E	388	2.380952380952381
3354E	389	1.0
3354E	390	1.3529411764705883
3354E	391	8.833333333333334
3354E	392	4.25
3354E	393	10.25
3354E	394	3.4
3354E	395	1.0
3354E	396	1.0
3354E	397	0.24
3354E	398	1.0
3354E	399	0.0684931506849315
3354E	400	0.047619047619047616
3354E	401	0.13821138211382114
3354E	402	0.01639344262295082
3354E	403	0.3333333333333333
3354E	404	1.6363636363636365
3354E	405	1.0
3354E	406	0.10869565217391304
3354E	407	4.818181818181818
3354E	408	0.41379310344827586
3354E	409	15.466666666666667
3354E	410	1.0
3354E	411	1.0
3354E	412	1.0
3354E	413	2.1666666666666665
3354E	414	1.0
3354E	415	0.8
3354E	416	1.0
3354E	417	0.2
3354E	418	3.7142857142857144
3354E	419	1.0
3354E	420	1.0
3354E	421	1.0
3354E	422	13.142857142857142
3354E	423	1.0
3354E	424	1.0
3354E	425	1.0
3354E	426	8.857142857142858
3354E	427	1.0
3354E	428	1.0
3354E	429	1.0
3354E	430	8.857142857142858
3354E	431	1.0
3354E	432	1.0
3354E	433	1.0
3354E	434	8.571428571428571
3354E	435	1.0
3354E	436	1.0
3354E	437	1.0
3354E	438	8.714285714285714
3354E	439	1.0
3354E	440	1.0
3354E	441	1.0
3354E	442	21.666666666666668
3354E	443	1.8
3354E	444	0.2
3354E	445	1.0625
3354E	446	0.14285714285714285
3354E	447	1.0
3354E	448	0.2631578947368421
3354E	449	0.2236842105263158
3354E	450	0.23684210526315788
3354E	451	0.23684210526315788
3354E	452	0.2236842105263158
3354E	453	0.25
3354E	454	0.21052631578947367
3354E	455	0.18421052631578946
3354E	456	0.18421052631578946
3354E	457	0.17105263157894737
3354E	458	0.19736842105263158
3354E	459	0.19736842105263158
3354E	460	0.23684210526315788
3354E	461	0.2236842105263158
3354E	462	0.23684210526315788
3354E	463	0.23684210526315788
3354E	464	0.2236842105263158
3354E	465	0.25
3354E	466	0.21052631578947367
3354E	467	0.18421052631578946
3354E	468	0.18421052631578946
3354E	469	0.17105263157894737
3354E	470	0.19736842105263158
3354E	471	0.19736842105263158
3354E	472	0.23684210526315788
3354E	473	0.2236842105263158
3354E	474	0.23684210526315788
3354E	475	0.23684210526315788
3354E	476	0.2236842105263158
3354E	477	0.25
3354E	478	0.21052631578947367
3354E	479	0.18421052631578946
3354E	480	0.18421052631578946
3354E	481	0.17105263157894737
3354E	482	0.19736842105263158
3354E	483	0.19736842105263158
3354E	484	0.23684210526315788
3354E	485	0.2236842105263158
3354E	486	0.23684210526315788
3354E	487	0.23684210526315788
3354E	488	0.2236842105263158
3354E	489	0.25
3354E	490	0.21052631578947367
3354E	491	0.18421052631578946
3354E	492	0.18421052631578946
3354E	493	0.17105263157894737
3354E	494	0.19736842105263158
3354E	495	0.19736842105263158
3354E	496	0.23684210526315788
3354E	497	0.2236842105263158
3354E	498	0.23684210526315788
3354E	499	0.23684210526315788
3354E	500	0.2236842105263158
3354E	501	0.25
3354E	502	0.21052631578947367
3354E	503	0.18421052631578946
3354E	504	0.18421052631578946
3354E	505	0.17105263157894737
3354E	506	0.19736842105263158
3354E	507	0.19736842105263158
3354E	508	0.23684210526315788
3354E	509	0.2236842105263158
3354E	510	0.23684210526315788
3354E	511	0.23684210526315788
3354E	512	0.2236842105263158
3354E	513	0.25
3354E	514	0.21052631578947367
3354E	515	0.18421052631578946
3354E	516	0.18421052631578946
3354E	517	0.17105263157894737
3354E	518	0.19736842105263158
3354E	519	0.19736842105263158
3354E	520	0.23684210526315788
3354E	521	0.2236842105263158
3354E	522	0.23684210526315788
3354E	523	0.23684210526315788
3354E	524	0.2236842105263158
3354E	525	0.25
3354E	526	0.21052631578947367
3354E	527	0.18421052631578946
3354E	528	0.18421052631578946
3354E	529	0.17105263157894737
3354E	530	0.75
3354E	531	1.0
3354E	532	0.6
3354E	533	0.4
3354E	534	0.25
3354E	535	0.25
3354E	536	0.14285714285714285
3354E	537	0.2
3354E	538	0.125
3354E	539	0.1875
3354E	540	0.05263157894736842
3354E	541	0.3424657534246575
3354E	542	1.6666666666666667
3354E	543	0.375
3354E	544	0.4225352112676056
3354E	545	0.2361111111111111
3354E	546	1.0
3354E	547	0.6756756756756757
3354E	548	0.75
3354E	549	1.25
3354E	550	0.2631578947368421
3354E	551	6.714285714285714
3354E	552	3.7142857142857144
3354E	553	8.25
3354E	554	1.5263157894736843
3354E	555	1.5
3354E	556	2.388888888888889
3354E	557	1.5
3354E	558	1.25
3354E	559	1.0
3354E	560	0.8
3354E	561	0.6
3354E	562	0.13333333333333333
3354E	563	1.0
3354E	564	1.0
3354E	565	0.125
3354E	566	0.010526315789473684
3354E	567	0.16666666666666666
4088E	0	0.011235955056179775
4088E	1	0.2
4088E	2	0.4
4088E	3	1.9230769230769231
4088E	4	0.04225352112676056
4088E	5	0.06818181818181818
4088E	6	0.02631578947368421
4088E	7	0.02654867256637168
4088E	8	0.03636363636363636
4088E	9	0.047619047619047616
4088E	10	0.026785714285714284
4088E	11	1.0
4088E	12	0.007352941176470588
4088E	13	0.014492753623188406
4088E	14	1.0
4088E	15	0.02702702702702703
4088E	16	1.0
4088E	17	1.0
4088E	18	0.14285714285714285
4088E	19	1.0
4088E	20	0.06349206349206349
4088E	21	0.06557377049180328
4088E	22	0.09375
4088E	23	0.07894736842105263
4088E	24	0.08823529411764706
4088E	25	0.005555555555555556
4088E	26	0.011857707509881422
4088E	27	0.03614457831325301
4088E	28	1.0
4088E	29	0.04938271604938271
4088E	30	0.06779661016949153
4088E	31	1.0
4088E	32	1.0
4088E	33	0.0297029702970297
4088E	34	0.0547945205479452
4088E	35	0.1
4088E	36	0.3287671232876712
4088E	37	0.3013698630136986
4088E	38	0.375
4088E	39	0.037383177570093455
4088E	40	0.5666666666666667
4088E	41	1.0
4088E	42	1.0
4088E	43	1.0
4088E	44	1.0
4088E	45	1.0
4088E	46	1.0
4088E	47	1.0
4088E	48	2.125
4088E	49	1.0
4088E	50	0.045454545454545456
4088E	51	1.0
4088E	52	1.0
4088E	53	1.0
4088E	54	1.0
4088E	55	1.0
4088E	56	1.0
4088E	57	1.0
4088E	58	1.0
4088E	59	1.0
4088E	60	1.0
4088E	61	1.0
4088E	62	1.0
4088E	63	1.0
4088E	64	1.0
4088E	65	1.0
4088E	66	1.0
4088E	67	1.0
4088E	68	0.14285714285714285
4088E	69	0.0053475935828877
4088E	70	0.0036231884057971015
4088E	71	0.005813953488372093
4088E	72	0.03333333333333333
4088E	73	1.0
4088E	74	1.0
4088E	75	0.125
4088E	76	0.017241379310344827
4088E	77	0.015748031496062992
4088E	78	0.03333333333333333
4088E	79	1.0
4088E	80	1.0
4088E	81	1.0
4088E	82	0.125
4088E	83	0.011494252873563218
4088E	84	0.010526315789473684
4088E	85	0.015151515151515152
4088E	86	0.014705882352941176
4088E	87	0.009009009009009009
4088E	88	0.016129032258064516
4088E	89	0.010638297872340425
4088E	90	0.010869565217391304
4088E	91	0.02
4088E	92	0.014925373134328358
4088E	93	0.014925373134328358
4088E	94	0.11363636363636363
4088E	95	0.6052631578947368
4088E	96	0.6187050359712231
4088E	97	0.010309278350515464
4088E	98	0.03333333333333333
4088E	99	1.0
4088E	100	1.0
4088E	101	0.125
4088E	102	0.03333333333333333
4088E	103	1.0
4088E	104	1.0
4088E	105	1.0
4088E	106	0.125
4088E	107	0.40540540540540543
4088E	108	1.0
4088E	109	1.0
4088E	110	1.0
4088E	111	1.0
4088E	112	1.0
4088E	113	0.42857142857142855
4088E	114	0.3333333333333333
4088E	115	0.09523809523809523
4088E	116	0.1875
4088E	117	0.17391304347826086
4088E	118	1.0
4088E	119	0.16666666666666666
4088E	120	1.064516129032258
4088E	121	0.5522388059701493
4088E	122	1.0
4088E	123	6.6
4088E	124	1.434782608695652
4088E	125	0.5
4088E	126	0.6666666666666666
4088E	127	1.1333333333333333
4088E	128	0.6
4088E	129	1.0
4088E	130	0.22727272727272727
4088E	131	1.0
4088E	132	1.0
4088E	133	1.0
4088E	134	0.35714285714285715
4088E	135	1.85
4088E	136	0.3333333333333333
4088E	137	1.0
4088E	138	1.5769230769230769
4088E	139	0.3150684931506849
4088E	140	8.2
4088E	141	6.833333333333333
4088E	142	1.0
4088E	143	1.0
4088E	144	1.0
4088E	145	1.0
4088E	146	1.0
4088E	147	1.0
4088E	148	1.0
4088E	149	1.0
4088E	150	1.0
4088E	151	1.0
4088E	152	1.0
4088E	153	5.857142857142857
4088E	154	0.803921568627451
4088E	155	0.5921052631578947
4088E	156	13.666666666666666
4088E	157	7.4
4088E	158	2.0555555555555554
4088E	159	1.0
4088E	160	1.0
4088E	161	7.4
4088E	162	1.0
4088E	163	0.8
4088E	164	0.6
4088E	165	1.0
4088E	166	0.14285714285714285
4088E	167	0.25
4088E	168	0.5
4088E	169	0.029411764705882353
4088E	170	0.3333333333333333
4088E	171	0.023255813953488372
4088E	172	0.2653061224489796
4088E	173	0.30357142857142855
4088E	174	0.2079207920792079
4088E	175	5.666666666666667
4088E	176	2.6
4088E	177	0.022727272727272728
4088E	178	1.0
4088E	179	1.0
4088E	180	0.10344827586206896
4088E	181	0.3218390804597701
4088E	182	0.2727272727272727
4088E	183	1.2
4088E	184	1.0
4088E	185	0.09375
4088E	186	5.25
4088E	187	0.5555555555555556
4088E	188	1.096774193548387
4088E	189	17.75
4088E	190	1.1851851851851851
4088E	191	0.43333333333333335
4088E	192	7.2
4088E	193	0.6944444444444444
4088E	194	0.1793478260869565
4088E	195	5.8
4088E	196	1.565217391304348
4088E	197	18.8
4088E	198	6.4
4088E	199	5.8
4088E	200	0.7317073170731707
4088E	201	1.0
4088E	202	0.2222222222222222
4088E	203	55.4
4088E	204	42.8
4088E	205	89.8
4088E	206	46.0
4088E	207	49.2
4088E	208	53.8
4088E	209	51.6
4088E	210	48.8
4088E	211	16.4
4088E	212	1.0
4088E	213	1.0
4088E	214	1.0
4088E	215	1.0
4088E	216	0.18518518518518517
4088E	217	1.0
4088E	218	1.0
4088E	219	0.8921568627450981
4088E	220	1.1875
4088E	221	1.0
4088E	222	1.0
4088E	223	1.0
4088E	224	1.0
4088E	225	0.8571428571428571
4088E	226	1.25
4088E	227	0.31954887218045114
4088E	228	0.8
4088E	229	0.6
4088E	230	1.8
4088E	231	0.5416666666666666
4088E	232	1.0
4088E	233	0.02857142857142857
4088E	234	1.0
4088E	235	2.7142857142857144
4088E	236	1.0
4088E	237	1.0
4088E	238	1.0
4088E	239	0.05970149253731343
4088E	240	0.29411764705882354
4088E	241	5.7272727272727275
4088E	242	0.18518518518518517
4088E	243	164.0
4088E	244	179.6
4088E	245	105.2
4088E	246	91.4
4088E	247	28.666666666666668
4088E	248	1.8
4088E	249	1.0
4088E	250	0.2
4088E	251	0.07894736842105263
4088E	252	0.287292817679558
4088E	253	1.4
4088E	254	1.0
4088E	255	0.4931506849315068
4088E	256	1.0
4088E	257	163.28571428571428
4088E	258	179.6
4088E	259	105.2
4088E	260	91.4
4088E	261	28.666666666666668
4088E	262	1.0
4088E	263	1.5
4088E	264	1.0
4088E	265	1.0
4088E	266	0.05970149253731343
4088E	267	0.15934065934065933
4088E	268	5.636363636363637
4088E	269	0.18518518518518517
4088E	270	67.4
4088E	271	11.571428571428571
4088E	272	145.66666666666666
4088E	273	30.142857142857142
4088E	274	93.0
4088E	275	66.4
4088E	276	74.0
4088E	277	1.8
4088E	278	1.0
4088E	279	0.2
4088E	280	0.11538461538461539
4088E	281	0.16062176165803108
4088E	282	1.4
4088E	283	1.0
4088E	284	0.4794520547945205
4088E	285	1.0
4088E	286	66.4
4088E	287	11.571428571428571
4088E	288	145.66666666666666
4088E	289	30.142857142857142
4088E	290	93.0
4088E	291	66.4
4088E	292	74.0
4088E	293	1.0
4088E	294	1.5
4088E	295	1.0
4088E	296	1.0
4088E	297	0.05970149253731343
4088E	298	1.0
4088E	299	5.363636363636363
4088E	300	0.18518518518518517
4088E	301	11.0
4088E	302	1.8
4088E	303	1.0
4088E	304	0.2
4088E	305	0.07894736842105263
4088E	306	3.0
4088E	307	1.4
4088E	308	1.0
4088E	309	0.4383561643835616
4088E	310	1.0
4088E	311	10.0
4088E	312	1.0
4088E	313	1.5
4088E	314	1.0
4088E	315	1.0
4088E	316	0.05970149253731343
4088E	317	1.0
4088E	318	5.363636363636363
4088E	319	0.18518518518518517
4088E	320	28.8
4088E	321	1.8
4088E	322	1.0
4088E	323	0.2
4088E	324	0.11538461538461539
4088E	325	3.0
4088E	326	1.4
4088E	327	1.0
4088E	328	0.4383561643835616
4088E	329	1.0
4088E	330	27.8
4088E	331	1.0
4088E	332	1.5
4088E	333	1.0
4088E	334	1.0
4088E	335	0.05970149253731343
4088E	336	1.0
4088E	337	5.454545454545454
4088E	338	0.18518518518518517
4088E	339	40.8
4088E	340	155.8
4088E	341	158.6
4088E	342	1.8
4088E	343	1.0
4088E	344	0.2
4088E	345	0.07894736842105263
4088E	346	2.5454545454545454
4088E	347	1.4
4088E	348	1.0
4088E	349	0.4520547945205479
4088E	350	1.0
4088E	351	39.8
4088E	352	155.8
4088E	353	158.6
4088E	354	1.0
4088E	355	1.5
4088E	356	1.0
4088E	357	1.0
4088E	358	0.05970149253731343
4088E	359	1.0
4088E	360	5.454545454545454
4088E	361	0.18518518518518517
4088E	362	11.0
4088E	363	1.8
4088E	364	1.0
4088E	365	0.2
4088E	366	0.11538461538461539
4088E	367	3.0
4088E	368	1.4
4088E	369	1.0
4088E	370	0.4520547945205479
4088E	371	1.0
4088E	372	10.0
4088E	373	1.0
4088E	374	1.5
4088E	375	1.0
4088E	376	1.0
4088E	377	0.05970149253731343
4088E	378	1.0
4088E	379	5.545454545454546
4088E	380	0.18518518518518517
4088E	381	7.967889908256881
4088E	382	1.8
4088E	383	1.0
4088E	384	0.2
4088E	385	0.07894736842105263
4088E	386	1.7272727272727273
4088E	387	1.4
4088E	388	1.0
4088E	389	0.4657534246575342
4088E	390	1.0
4088E	391	7.944954128440367
4088E	392	1.0
4088E	393	1.5
4088E	394	1.0
4088E	395	1.0
4088E	396	1.0
4088E	397	1.0
4088E	398	1.0
4088E	399	1.0
4088E	400	1.0
4088E	401	2.6
4088E	402	0.14772727272727273
4088E	403	0.7727272727272727
4088E	404	0.3028169014084507
4088E	405	0.68
4088E	406	0.19801980198019803
4088E	407	0.1568627450980392
4088E	408	0.6
4088E	409	1.0
4088E	410	0.4
4088E	411	0.5
4088E	412	0.375
4088E	413	0.03225806451612903
4088E	414	0.08620689655172414
4088E	415	0.022058823529411766
4088E	416	0.06666666666666667
4088E	417	3.7142857142857144
4088E	418	0.08414239482200647
4088E	419	1.0
4088E	420	1.0
4088E	421	1.0
4088E	422	0.08947368421052632
4088E	423	2.2222222222222223
4088E	424	1.0
4088E	425	0.6
4088E	426	0.2
4088E	427	0.2
4088E	428	3.0
4088E	429	0.13793103448275862
4088E	430	0.10204081632653061
4088E	431	0.06382978723404255
4088E	432	0.08333333333333333
4088E	433	0.18518518518518517
4088E	434	0.15384615384615385
4088E	435	0.06428571428571428
4088E	436	0.08391608391608392
4088E	437	0.1761006289308176
4088E	438	0.12162162162162163
4088E	439	0.10273972602739725
4088E	440	0.057971014492753624
4088E	441	0.11486486486486487
4088E	442	0.043795620437956206
4088E	443	0.17197452229299362
4088E	444	0.12666666666666668
4088E	445	0.16129032258064516
4088E	446	0.05755395683453238
4088E	447	0.13245033112582782
4088E	448	0.24260355029585798
4088E	449	0.28
4088E	450	0.7391304347826086
4088E	451	0.7727272727272727
4088E	452	2.0952380952380953
4088E	453	1.0
4088E	454	1.4901960784313726
4088E	455	8.833333333333334
4088E	456	4.25
4088E	457	2.380952380952381
4088E	458	1.0
4088E	459	1.4313725490196079
4088E	460	8.833333333333334
4088E	461	4.25
4088E	462	2.380952380952381
4088E	463	1.0
4088E	464	1.5098039215686274
4088E	465	8.833333333333334
4088E	466	4.25
4088E	467	2.380952380952381
4088E	468	1.0
4088E	469	1.3529411764705883
4088E	470	8.833333333333334
4088E	471	4.25
4088E	472	10.25
4088E	473	3.4
4088E	474	1.0
4088E	475	1.0
4088E	476	0.24
4088E	477	1.0
4088E	478	0.0684931506849315
4088E	479	0.047619047619047616
4088E	480	0.13821138211382114
4088E	481	0.01639344262295082
4088E	482	0.3333333333333333
4088E	483	1.6363636363636365
4088E	484	1.0
4088E	485	0.10869565217391304
4088E	486	4.818181818181818
4088E	487	0.41379310344827586
4088E	488	15.466666666666667
4088E	489	1.0
4088E	490	1.0
4088E	491	1.0
4088E	492	2.1666666666666665
4088E	493	1.0
4088E	494	0.8
4088E	495	1.0
4088E	496	0.2
4088E	497	3.7142857142857144
4088E	498	1.0
4088E	499	1.0
4088E	500	1.0
4088E	501	13.142857142857142
4088E	502	1.0
4088E	503	1.0
4088E	504	1.0
4088E	505	8.857142857142858
4088E	506	1.0
4088E	507	1.0
4088E	508	1.0
4088E	509	8.857142857142858
4088E	510	1.0
4088E	511	1.0
4088E	512	1.0
4088E	513	8.571428571428571
4088E	514	1.0
4088E	515	1.0
4088E	516	1.0
4088E	517	8.714285714285714
4088E	518	1.0
4088E	519	1.0
4088E	520	1.0
4088E	521	21.666666666666668
4088E	522	1.8
4088E	523	0.2
4088E	524	1.0625
4088E	525	0.14285714285714285
4088E	526	1.0
4088E	527	0.2631578947368421
4088E	528	0.2236842105263158
4088E	529	0.23684210526315788
4088E	530	0.23684210526315788
4088E	531	0.2236842105263158
4088E	532	0.25
4088E	533	0.21052631578947367
4088E	534	0.18421052631578946
4088E	535	0.18421052631578946
4088E	536	0.17105263157894737
4088E	537	0.19736842105263158
4088E	538	0.19736842105263158
4088E	539	0.23684210526315788
4088E	540	0.2236842105263158
4088E	541	0.23684210526315788
4088E	542	0.23684210526315788
4088E	543	0.2236842105263158
4088E	544	0.25
4088E	545	0.21052631578947367
4088E	546	0.18421052631578946
4088E	547	0.18421052631578946
4088E	548	0.17105263157894737
4088E	549	0.19736842105263158
4088E	550	0.19736842105263158
4088E	551	0.23684210526315788
4088E	552	0.2236842105263158
4088E	553	0.23684210526315788
4088E	554	0.23684210526315788
4088E	555	0.2236842105263158
4088E	556	0.25
4088E	557	0.21052631578947367
4088E	558	0.18421052631578946
4088E	559	0.18421052631578946
4088E	560	0.17105263157894737
4088E	561	0.19736842105263158
4088E	562	0.19736842105263158
4088E	563	0.23684210526315788
4088E	564	0.2236842105263158
4088E	565	0.23684210526315788
4088E	566	0.23684210526315788
4088E	567	0.2236842105263158
4088E	568	0.25
4088E	569	0.21052631578947367
4088E	570	0.18421052631578946
4088E	571	0.18421052631578946
4088E	572	0.17105263157894737
4088E	573	0.19736842105263158
4088E	574	0.19736842105263158
4088E	575	0.23684210526315788
4088E	576	0.2236842105263158
4088E	577	0.23684210526315788
4088E	578	0.23684210526315788
4088E	579	0.2236842105263158
4088E	580	0.25
4088E	581	0.21052631578947367
4088E	582	0.18421052631578946
4088E	583	0.18421052631578946
4088E	584	0.17105263157894737
4088E	585	0.19736842105263158
4088E	586	0.19736842105263158
4088E	587	0.23684210526315788
4088E	588	0.2236842105263158
4088E	589	0.23684210526315788
4088E	590	0.23684210526315788
4088E	591	0.2236842105263158
4088E	592	0.25
4088E	593	0.21052631578947367
4088E	594	0.18421052631578946
4088E	595	0.18421052631578946
4088E	596	0.17105263157894737
4088E	597	0.19736842105263158
4088E	598	0.19736842105263158
4088E	599	0.23684210526315788
4088E	600	0.2236842105263158
4088E	601	0.23684210526315788
4088E	602	0.23684210526315788
4088E	603	0.2236842105263158
4088E	604	0.25
4088E	605	0.21052631578947367
4088E	606	0.18421052631578946
4088E	607	0.18421052631578946
4088E	608	0.17105263157894737
4088E	609	0.75
4088E	610	1.0
4088E	611	0.6
4088E	612	0.4
4088E	613	0.25
4088E	614	0.25
4088E	615	0.14285714285714285
4088E	616	0.2
4088E	617	0.125
4088E	618	0.1875
4088E	619	0.05263157894736842
4088E	620	0.3424657534246575
4088E	621	1.6666666666666667
4088E	622	0.375
4088E	623	0.4225352112676056
4088E	624	0.2361111111111111
4088E	625	1.0
4088E	626	0.6756756756756757
4088E	627	0.75
4088E	628	1.25
4088E	629	0.2631578947368421
4088E	630	6.714285714285714
4088E	631	3.7142857142857144
4088E	632	8.25
4088E	633	1.5263157894736843
4088E	634	1.5
4088E	635	2.388888888888889
4088E	636	1.5
4088E	637	1.25
4088E	638	1.0
4088E	639	0.8
4088E	640	0.6
4088E	641	0.13333333333333333
4088E	642	1.0
4088E	643	1.0
4088E	644	0.125
4088E	645	0.010582010582010581
4088E	646	0.16666666666666666
4174A	0	0.011235955056179775
4174A	1	0.2
4174A	2	0.4
4174A	3	1.9230769230769231
4174A	4	0.04225352112676056
4174A	5	0.06818181818181818
4174A	6	0.02631578947368421
4174A	7	0.02654867256637168
4174A	8	0.03636363636363636
4174A	9	0.047619047619047616
4174A	10	0.026785714285714284
4174A	11	1.0
4174A	12	0.007352941176470588
4174A	13	0.014492753623188406
4174A	14	1.0
4174A	15	0.02702702702702703
4174A	16	1.0
4174A	17	1.0
4174A	18	0.14285714285714285
4174A	19	1.0
4174A	20	0.06349206349206349
4174A	21	0.06557377049180328
4174A	22	0.09375
4174A	23	0.07894736842105263
4174A	24	0.08823529411764706
4174A	25	0.005555555555555556
4174A	26	0.011857707509881422
4174A	27	0.03614457831325301
4174A	28	1.0
4174A	29	0.04938271604938271
4174A	30	0.06779661016949153
4174A	31	1.0
4174A	32	1.0
4174A	33	0.0297029702970297
4174A	34	0.0547945205479452
4174A	35	0.1
4174A	36	0.3287671232876712
4174A	37	0.3013698630136986
4174A	38	0.375
4174A	39	0.037383177570093455
4174A	40	0.5666666666666667
4174A	41	1.0
4174A	42	1.0
4174A	43	1.0
4174A	44	1.0
4174A	45	1.0
4174A	46	1.0
4174A	47	1.0
4174A	48	2.125
4174A	49	1.0
4174A	50	0.045454545454545456
4174A	51	1.0
4174A	52	1.0
4174A	53	1.0
4174A	54	1.0
4174A	55	1.0
4174A	56	1.0
4174A	57	1.0
4174A	58	1.0
4174A	59	1.0
4174A	60	1.0
4174A	61	1.0
4174A	62	1.0
4174A	63	1.0
4174A	64	1.0
4174A	65	1.0
4174A	66	1.0
4174A	67	1.0
4174A	68	0.14285714285714285
4174A	69	0.005235602094240838
4174A	70	0.0036231884057971015
4174A	71	0.005813953488372093
4174A	72	0.03333333333333333
4174A	73	1.0
4174A	74	1.0
4174A	75	0.125
4174A	76	0.017241379310344827
4174A	77	0.015748031496062992
4174A	78	0.03333333333333333
4174A	79	1.0
4174A	80	1.0
4174A	81	1.0
4174A	82	0.125
4174A	83	0.011494252873563218
4174A	84	0.010526315789473684
4174A	85	0.015151515151515152
4174A	86	0.014705882352941176
4174A	87	0.009009009009009009
4174A	88	0.016129032258064516
4174A	89	0.02
4174A	90	0.11363636363636363
4174A	91	0.6052631578947368
4174A	92	0.6187050359712231
4174A	93	0.010309278350515464
4174A	94	0.03333333333333333
4174A	95	1.0
4174A	96	1.0
4174A	97	0.125
4174A	98	0.03333333333333333
4174A	99	1.0
4174A	100	1.0
4174A	101	1.0
4174A	102	0.125
4174A	103	0.40540540540540543
4174A	104	1.0
4174A	105	1.0
4174A	106	1.0
4174A	107	1.0
4174A	108	1.0
4174A	109	0.42857142857142855
4174A	110	0.3333333333333333
4174A	111	0.09523809523809523
4174A	112	0.1875
4174A	113	0.17391304347826086
4174A	114	1.0
4174A	115	0.16666666666666666
4174A	116	1.064516129032258
4174A	117	0.5522388059701493
4174A	118	1.0
4174A	119	6.6
4174A	120	1.434782608695652
4174A	121	0.5
4174A	122	0.6666666666666666
4174A	123	1.1333333333333333
4174A	124	0.6
4174A	125	1.0
4174A	126	0.22727272727272727
4174A	127	1.0
4174A	128	1.0
4174A	129	1.0
4174A	130	0.35714285714285715
4174A	131	1.85
4174A	132	0.3333333333333333
4174A	133	1.0
4174A	134	1.5769230769230769
4174A	135	0.3262411347517731
4174A	136	8.2
4174A	137	6.833333333333333
4174A	138	1.0
4174A	139	1.0
4174A	140	1.0
4174A	141	1.0
4174A	142	1.0
4174A	143	1.0
4174A	144	1.0
4174A	145	1.0
4174A	146	1.0
4174A	147	1.0
4174A	148	1.0
4174A	149	5.857142857142857
4174A	150	0.803921568627451
4174A	151	0.5921052631578947
